label,message
ham,"PLEASE READ.
JEN
 - TEXT.htm

Date: Tue, 29 Aug 2000 11:50:32 -0700
From: ""Jennifer Ballas"" <Jennifer_Ballas@pgn.com>
To: Alan_Garton@pgn.com,Allen_Pierce@pgn.com, Al_Beck@pgn.com, 
Art_Hickenlooper@pgn.com, Bao_Ha@pgn.com, Barbara_Pohl@pgn.com, 
Bette_Stewart@pgn.com, Bill_Camper@pgn.com, Bill_Glenn@pgn.com, 
Bill_Lawson@pgn.com, Bob_Coffman@pgn.com, Bob_James@pgn.com, 
Bonnary_Warren@pgn.com, Celena_Williams@pgn.com, Cheri_Thomas@pgn.com, 
Christopher_Moncrieffe@pgn.com, Chris_Barnes@pgn.com,"
ham,I'll meet you in the lobby
spam,"URGENT! Your mobile No 077xxx WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
ham,"Hector,

I invitate you touch my big, beautiful, American breasts!

---------------------- Forwarded by Eric Bass/HOU/ECT on 06/30/2000 02:39 PM 
---------------------------
   
	Enron North America Corp.
	
	From:  Carrie Southard                           06/30/2000 02:35 PM
	

To: Christa Winfrey/HOU/ECT@ECT, Lisa Gillette/HOU/ECT@ECT, Susan M 
Scott/HOU/ECT@ECT, Timothy Blanchard/HOU/EES@EES, Nick Hiemstra/HOU/ECT@ECT, 
Benjamin Markey/HOU/ECT@ECT, Rahil Jafry/HOU/ECT@ECT, Misti Day/HOU/ECT@E"
ham,I'm fine. Hope you are also
spam,As a registered optin subscriber ur draw 4 å£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
spam,NUMBER fight the risk of cancer URL NUMBER slim down guaranteed to lose NUMBER NUMBER lbs in NUMBER days URL NUMBER get the child support you deserve free legal advice URL NUMBER join the web s fastest growing singles community URL NUMBER start your private photo album online URL have a wonderful day offer manager prizemama if you wish to leave this list please use the link below URL irish linux users group ilug URL URL for un subscription information list maintainer listmaster URL
spam,hyperlink read my lipstick hyperlink hyperlink live from amsterdam this mail is never sent unsolicited got it by error hyperlink target _blank click here to be removed from our subscribers list fuclcxlequtkbfuoeseysgfu this URL email is sponsored by thinkgeek welcome to geek heaven URL _______________________________________________ sitescooper talk mailing list sitescooper talk URL URL
spam,html i nternette kendi ni zi daha i yi hi ssedeceksi ni z i ngi li zce web sayfalarinin tÃ¼rkÃ§e ye Ã§evi ri yazilimi NUMBER kdv i ngi li zce den tÃ¼rkÃ§e ye bi lgi sayar destekli meti n Ã§evi ri yazilimi ms word altinda kullanim tÃ¼m windows versi yonlari i le uyumlu NUMBER kdv i ki yazilim bi rli kte NUMBER kdv hyperlink ayrÄ±ntÄ±lÄ± bilgi i Ã§in tÄ±klayÄ±n hyperlink bi lsag ltd ahmet mi that efendi sok NUMBER NUMBER Ã§ankaya NUMBER ankara tlf NUMBER NUMBER NUMBER fax NUMBER NUMBER NUMBER hype
spam,guaranteed to increase lift and firm your breasts in NUMBER days or your money back NUMBER herbal and natural proven formula since NUMBER increase your bust by NUMBER to NUMBER sizes within NUMBER NUMBER days and be all natural click here http NUMBER NUMBER NUMBER NUMBER NUMBER li wangxd absolutely no side effects be more self confident be more comfortable in bed no more need for a lift or support bra NUMBER guaranteed and from a name you know and trust you are receiving this email as a double
spam,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ s p e c i a l r e p o r t how to reliably generate hundreds of leads and prospects every week _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ our research has found that many online entrepreneurs have tried one or more of the following free classifieds don t work anymore web site takes thousands of surfers banners expensive and losing their punch e zine hope they have a huge subscriber list search engines forget it unless you re in the top NUMBER s o w h a t d o e
ham,Hi. I'm always online on yahoo and would like to chat with you someday
ham,"Colleen,

 Please add Mike Grigsby to the distribution.

 On another note, do you have any idea how Patti is holding up?

Phillip"
ham,Xy trying smth now. U eat already? We havent...
spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
ham,first seen on dave winer s scrpiting news www scripting com details here URL jim
spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
spam,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
ham,from hal devore haldevore acm org sender exmh users admin URL date mon NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER on mon NUMBER sep NUMBER rick rick baartman wrote rick this is dangerous i have to remember to re scan each rick folder i enter is there a safeguard for this nope regenerate the cache in the script for f in folders fast r do echo sorting f sortm f scan mhpath f xmhcache done hal here is the little script i run i run nightly from cron it does a general tidying of things including
spam,You have an important customer service announcement from PREMIER.
spam,"URGENT! Your mobile was awarded a å£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
spam,Free iPhone
ham,"I want to show you the world, princess :) how about europe?"
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
spam,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p"
ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
ham,I am going to sleep. I am tired of travel.
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
spam,this is the bottom line if you can give away cd s for free to people like NUMBER NUMBER in one month and then let me talk to them for you if you can give away free product samples then you can earn NUMBER NUMBER in the next NUMBER NUMBER days think i m kidding we earned precisely NUMBER NUMBER NUMBER in our first NUMBER days doing just that and we scanned our checks online for you to see them with your own eyes we ve tweaked things a little because we don t want you to talk to anyone we want to
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )"
spam,<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com
ham,"http://www.texassports.com/fbo/fbc/01sked.html

That's a good game too."
ham,Hmm .. Bits and pieces lol ... *sighs* ...
ham,"rules to a game:
You flip a coin. If you get tails you win 0.  if you get heads, i give you 
$1.  Keep flipping until you get a tails, at which point you walk away with 
the money.  however, each heads you get after the first you double your 
money.  So if you flip heads 3 times and then tails, you get $4.  What's you 
bid/offer on playing this game?  (would you pay $.5 to play? $1? $2?  what 
you charge me play against you?)"
spam,Dear Subscriber ur draw 4 å£100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
ham,"---------------------- Forwarded by John Arnold/HOU/ECT on 02/05/2001 07:30 
AM ---------------------------


SOblander@carrfut.com on 02/05/2001 07:11:21 AM
To: soblander@carrfut.com
cc:  
Subject: daily charts and matrices as hot links 2/5


The information contained herein is based on sources that we believe to be
reliable, but we do not represent that it is accurate or complete.  Nothing
contained herein should be considered as an offer to sell or a solicitation
of an offer to buy any financ"
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
ham,Then Ì_ ask dad to pick Ì_ up lar... ÌÏ wan 2 stay until 6 meh...
ham,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 09/25/2000 
02:00 PM ---------------------------


	Invitation
Chairperson: Richard Burchfield
Sent by: Cindy Cicchetti

Start: 09/27/2000 01:00 PM
End: 09/27/2000 02:00 PM

Description: Gas Physical/Financail Positions - Room 2537



This meeting repeats   starting on    (if the date occurs on a weekend the 
meeting ).
Meeting Dates: 



Fletcher J Sturm/HOU/ECT
Scott Neal/HOU/ECT
Hunter S Shively/HOU/ECT
Phillip K Allen/HOU/ECT
All"
spam,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
