label,message
ham,when i receive a message that has a line starting with from it s broken into two messages i get my mail from var spool mail the program that incorporates mail thinks that the from line starts a new message my sysadmins have told me that the sending mail client is supposed to escape lines begining with from exmh NUMBER NUMBER doesn t do this should it it appears that my mh is mh NUMBER NUMBER does nmh fix this jason d m rennie mit ai lab jrennie URL NUMBER NUMBER NUMBER URL _____________________
ham,this is not an exmh problem but an interaction between sendmail solaris and mh your sysadmin is wrong it is the responsibility of the receiving mail server to escape lines beginning with from if they choose to turn on that facility it is not the responsibility for email clients to cater to the stupid design of the unix mail spool and sun s even more stupid decision to rely on content length instead of dealing with this problem since mh is unaware of content length rcvstore gags trying to parse m
ham,on wed NUMBER oct NUMBER jason jason rennie wrote jason my sysadmins have told me that the sending mail client jason is supposed to escape lines begining with from your sysadmins are wrong whatever program that is used to store the mail into the braindead mailbox file var spool mail whatever is supposed to escape a line that begins with from that program is called the local mail delivery agent mda it would be better if you never ever stored your mail in a mailbox file if your sysadmins are capa
ham,james this is not an exmh problem but an interaction between sendmail james solaris and mh correct james your sysadmin is wrong it is the responsibility of the receiving mail james server to escape lines beginning with from if they choose to turn james on that facility it is not the responsibility for email clients to james cater to the stupid design of the unix mail spool and sun s even more james stupid decision to rely on content length instead of dealing with james this problem since mh is u
ham,mcmasjc URL said NUMBER you can learn to use procmail can this be done via forward i don t have root on the machine my mailbox is on and i m absolutely certain that a complaint to the sysadmin about sendmail will get a simple response shut down the daemon and tell me to use outlook NUMBER de keNUMBERtv NUMBER kevin kenny ge corporate research development kennykb URL p o box NUMBER bldg k NUMBER rm NUMBERbNUMBERa schenectady new york NUMBER NUMBER usa ____________________________________________
ham,in message NUMBER oaaNUMBER hippolyta crd ge com kevin kenny said mcmasjc URL said NUMBER you can learn to use procmail it absolutely can be done from forward i am in the same situation as you and that is how i do it jim mcmaster mailto mcmasjc URL _______________________________________________ exmh users mailing list exmh users URL URL
ham,on wed NUMBER oct NUMBER NUMBER NUMBER NUMBER edt kevin kenny writes NUMBER you can learn to use procmail can this be done via forward make your forward contain only the following line usr bin procmail incl the quotes your procmail binary may be in another path cheers rw for a list of points detailing how technology has failed to improve our lives please press NUMBER
ham,in message NUMBER gNUMBERjpgfjNUMBER fsck intern waldner priv at robert wa ldner said on wed NUMBER oct NUMBER NUMBER NUMBER NUMBER edt kevin kenny writes NUMBER you can learn to use procmail can this be done via forward make your forward contain only the following line usr bin procmail incl the quotes your procmail binary may be in another path check the procmail documentation they actually recommend ifs p path to procmail test f p exec p f exit NUMBER unique_string i don t know what this does
ham,jason rennie jrennie ai mit edu writes my sysadmins have told me that the sending mail client is supposed to escape lines begining with from exmh NUMBER NUMBER doesn t do this should it it appears that my mh is mh NUMBER NUMBER does nmh fix this actually this issue used to escalate into a religious war the from envelope is an artifact of the mbox mailbox format and from that perspective it should be the mail server that stores its mailboxes in mbox format that should be responsible for escaping
ham,on mon NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER matthias saou matthias egwn net wrote so did my build if the original source is what you were mentioning one drawback they changed from pspell to aspell apparently and it requires aspell NUMBER NUMBER which isn t even in rawhide so spell checking is disabled for now until i take a decision about it oops i didn t see the webpage get updated i saw the new claws and checked your site forgot about it for half a day and then posted here you beat me
ham,once upon a time jesse wrote on fri NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER matthias saou matthias rpmforge net wrote but as it s the primary mailer i use you can be sure that as soon as it s updated to NUMBER NUMBER NUMBER i ll update my build it got updated so did my build if the original source is what you were mentioning one drawback they changed from pspell to aspell apparently and it requires aspell NUMBER NUMBER which isn t even in rawhide so spell checking is disabled for now until
